timestamp_s,frame_idx,track_id,x1,y1,x2,y2,conf
34.468,1033,425,1407,476,1519,615,0.676859438419342
34.468,1033,412,1692,458,1782,578,0.4169166386127472
34.501,1034,429,604,470,874,691,0.8399877548217773
34.501,1034,425,1414,486,1523,615,0.6911413669586182
34.501,1034,418,1187,486,1359,633,0.6791406273841858
34.501,1034,436,290,463,525,635,0.6340415477752686
34.501,1034,428,853,453,1027,591,0.6143367290496826
34.501,1034,412,1696,462,1789,578,0.44832301139831543
34.501,1034,439,0,443,312,800,0.44589707255363464
34.535,1035,429,624,466,894,692,0.8190614581108093
34.535,1035,436,293,462,531,636,0.7247623205184937
34.535,1035,418,1199,485,1377,633,0.6669246554374695
34.535,1035,428,857,450,1038,587,0.6091058850288391
34.535,1035,425,1422,487,1528,613,0.5675565004348755
34.535,1035,398,1556,459,1721,574,0.48316076397895813
34.535,1035,412,1701,452,1802,578,0.40519383549690247
34.568,1036,429,653,477,913,685,0.8435033559799194
34.568,1036,418,1214,483,1366,624,0.7297590374946594
34.568,1036,425,1426,474,1541,610,0.5153761506080627
34.568,1036,436,332,458,577,636,0.514254629611969
34.568,1036,428,860,437,1048,587,0.506816029548645
34.568,1036,412,1710,461,1800,578,0.4121255874633789
34.601,1037,429,671,452,932,685,0.8225395679473877
34.601,1037,418,1220,477,1371,626,0.6876129508018494
34.601,1037,436,356,450,592,631,0.514882504940033
34.601,1037,428,883,443,1059,587,0.4984792470932007
34.601,1037,425,1430,472,1545,608,0.4344882071018219
34.635,1038,429,695,470,950,678,0.7488927245140076
34.635,1038,425,1440,484,1543,609,0.5932727456092834
34.635,1038,436,380,459,605,619,0.539040744304657
34.635,1038,418,1230,492,1376,627,0.5371303558349609
34.635,1038,428,910,454,1066,581,0.3880644738674164
34.668,1039,429,715,465,965,680,0.848026692867279
34.668,1039,418,1237,488,1386,624,0.6479491591453552
34.668,1039,425,1446,488,1547,608,0.5142953991889954
34.701,1040,429,732,468,986,674,0.8114326000213623
34.701,1040,418,1246,494,1394,624,0.6575350165367126
34.701,1040,425,1452,475,1561,604,0.564504861831665
34.701,1040,412,1696,462,1815,573,0.4258252680301666
34.701,1040,428,937,466,1092,578,0.3588774502277374
34.735,1041,429,756,473,1003,673,0.7181810140609741
34.735,1041,439,78,476,553,799,0.7105364799499512
34.735,1041,418,1254,489,1400,623,0.6064341068267822
34.735,1041,425,1453,473,1564,604,0.47885456681251526
34.735,1041,412,1703,462,1816,573,0.38927915692329407
34.768,1042,429,776,475,1015,672,0.8721705675125122
34.768,1042,439,131,476,583,807,0.6711685657501221
34.768,1042,445,0,506,213,904,0.6151147484779358
34.768,1042,418,1265,498,1405,621,0.5795664191246033
34.768,1042,412,1713,459,1825,573,0.563811182975769
34.768,1042,425,1462,485,1567,603,0.46989190578460693
34.768,1042,428,970,452,1113,577,0.4675256907939911
34.768,1042,436,501,436,719,608,0.4481407105922699
34.801,1043,445,0,472,262,905,0.820868730545044
34.801,1043,429,795,464,1034,669,0.7811886668205261
34.801,1043,439,174,476,612,791,0.7411115765571594
34.801,1043,418,1272,486,1412,620,0.5877002477645874
34.801,1043,412,1723,460,1827,571,0.5314121246337891
34.801,1043,425,1466,484,1569,603,0.432269811630249
34.801,1043,447,1272,464,1452,617,0.3722658157348633
34.801,1043,428,981,457,1126,573,0.36175957322120667
34.835,1044,445,1,481,302,901,0.8461029529571533
34.835,1044,429,818,471,1050,664,0.7603567838668823
34.835,1044,439,195,481,643,792,0.6622540354728699
34.835,1044,412,1728,465,1828,572,0.6621547937393188
34.835,1044,418,1282,487,1423,621,0.5910062193870544
34.835,1044,447,1280,457,1478,621,0.4726720452308655
34.835,1044,425,1480,476,1591,601,0.4596150517463684
34.835,1044,428,993,455,1136,572,0.3979032635688782
34.868,1045,445,0,472,339,908,0.8490466475486755
34.868,1045,429,831,469,1062,661,0.727584958076477
34.868,1045,439,224,476,670,781,0.7175653576850891
34.868,1045,418,1286,489,1422,619,0.5618169903755188
34.868,1045,412,1745,459,1836,569,0.4287867546081543
34.868,1045,425,1483,468,1598,601,0.4199883043766022
34.868,1045,398,1607,440,1776,565,0.4145871102809906
34.902,1046,445,0,510,384,886,0.8095300793647766
34.902,1046,439,257,475,696,764,0.7492569088935852
34.902,1046,429,764,469,1081,659,0.6267795562744141
34.902,1046,418,1294,491,1428,619,0.596031665802002
34.902,1046,412,1752,456,1879,571,0.5126656889915466
34.902,1046,425,1486,480,1588,600,0.392402708530426
34.902,1046,428,1027,433,1155,571,0.3779912292957306
34.935,1047,429,873,467,1093,657,0.8007586002349854
34.935,1047,439,292,469,723,774,0.7128517627716064
34.935,1047,418,1304,491,1434,617,0.6242767572402954
34.935,1047,425,1490,479,1598,597,0.43324869871139526
34.968,1048,429,885,478,1104,654,0.8063095211982727
34.968,1048,439,338,473,750,757,0.6980850696563721
34.968,1048,453,787,490,903,636,0.43397852778434753
34.968,1048,418,1310,490,1439,616,0.4216945767402649
34.968,1048,447,1311,471,1486,616,0.39048969745635986
34.968,1048,412,1765,460,1872,568,0.3883606195449829
35.002,1049,429,901,473,1124,650,0.7446191310882568
35.002,1049,439,386,479,774,742,0.7113296389579773
35.002,1049,425,1502,475,1607,594,0.5263652205467224
35.002,1049,412,1771,458,1879,567,0.4864561855792999
35.002,1049,418,1321,491,1445,615,0.4595431983470917
35.002,1049,447,1323,465,1480,613,0.35836994647979736
35.035,1050,429,919,472,1136,648,0.7969475984573364
35.035,1050,439,426,480,800,745,0.6913888454437256
35.035,1050,425,1508,478,1613,596,0.5909554362297058
35.035,1050,418,1329,485,1458,614,0.48419126868247986
35.035,1050,412,1773,459,1887,567,0.46863114833831787
35.035,1050,453,822,484,944,633,0.46248823404312134
35.035,1050,447,1328,463,1512,615,0.4009268581867218
35.068,1051,445,24,480,559,885,0.8007557988166809
35.068,1051,429,933,475,1150,646,0.7795916199684143
35.068,1051,439,454,476,823,731,0.7201452255249023
35.068,1051,425,1517,486,1614,594,0.6496440768241882
35.068,1051,412,1780,459,1895,569,0.4730927348136902
35.068,1051,418,1335,485,1466,610,0.4244844913482666
35.068,1051,455,1646,470,1729,560,0.4125406742095947
35.102,1052,445,66,500,594,882,0.8260140419006348
35.102,1052,429,948,471,1166,645,0.7260634303092957
35.102,1052,439,481,467,848,733,0.7066327929496765
35.102,1052,425,1522,482,1618,593,0.5777387022972107
35.102,1052,412,1787,449,1899,567,0.4976617395877838
35.102,1052,418,1339,490,1467,610,0.40797677636146545
35.102,1052,455,1651,472,1732,560,0.3628217279911041
35.135,1053,429,963,490,1177,644,0.8227005004882812
35.135,1053,445,112,471,625,872,0.8090337514877319
35.135,1053,439,527,476,870,728,0.7612282037734985
35.135,1053,412,1789,445,1909,568,0.6692134737968445
35.135,1053,418,1348,479,1473,608,0.4705238938331604
35.135,1053,425,1531,475,1625,591,0.4109415113925934
35.135,1053,455,1653,460,1745,557,0.4101463556289673
35.168,1054,445,156,499,653,862,0.8420223593711853
35.168,1054,429,978,485,1191,642,0.7425233721733093
35.168,1054,439,555,465,891,729,0.6601818799972534
35.168,1054,412,1795,450,1910,568,0.6201861500740051
35.168,1054,425,1533,471,1632,590,0.5770054459571838
35.168,1054,418,1354,488,1474,607,0.4074581265449524
35.202,1055,445,204,495,683,855,0.819627046585083
35.202,1055,429,992,480,1204,643,0.7589395046234131
35.202,1055,439,588,473,912,725,0.6085442304611206
35.202,1055,425,1534,477,1635,591,0.5152678489685059
35.202,1055,412,1801,451,1904,569,0.48004716634750366
35.202,1055,418,1359,491,1488,606,0.37179189920425415
35.202,1055,455,1672,467,1751,558,0.3689373731613159
35.235,1056,445,238,478,727,853,0.8271410465240479
35.235,1056,429,1005,466,1217,640,0.7705459594726562
35.235,1056,457,0,469,164,715,0.7596728205680847
35.235,1056,439,619,469,937,721,0.6092865467071533
35.235,1056,412,1808,450,1918,570,0.4783802926540375
35.235,1056,425,1537,478,1642,591,0.3661786615848541
35.235,1056,418,1373,488,1495,605,0.3621893525123596
35.269,1057,445,276,475,733,847,0.8553342223167419
35.269,1057,429,1024,467,1226,637,0.8061284422874451
35.269,1057,457,0,437,195,720,0.6955195665359497
35.269,1057,439,645,489,957,710,0.598276674747467
35.269,1057,412,1814,451,1918,569,0.5136529803276062
35.269,1057,453,933,487,1042,616,0.360623300075531
35.302,1058,445,317,484,758,839,0.838157594203949
35.302,1058,429,1034,480,1238,638,0.7368291020393372
35.302,1058,425,1553,466,1655,586,0.5870459079742432
35.302,1058,412,1820,462,1910,564,0.510288655757904
35.302,1058,457,0,447,229,708,0.4882142245769501
35.302,1058,418,1383,482,1519,602,0.48125866055488586
35.302,1058,439,666,485,977,708,0.4453652799129486
35.335,1059,445,348,469,804,834,0.7804221510887146
35.335,1059,458,0,572,114,810,0.6405326724052429
35.335,1059,429,1041,475,1252,636,0.631301999092102
35.335,1059,412,1825,460,1915,566,0.484759658575058
35.335,1059,425,1557,470,1659,585,0.47296130657196045
35.335,1059,457,0,458,259,707,0.4718948304653168
35.335,1059,418,1391,485,1520,602,0.44892868399620056
35.335,1059,439,671,484,996,703,0.355636864900589
35.369,1060,445,378,486,808,830,0.840238630771637
35.369,1060,429,1070,461,1265,632,0.6331209540367126
35.369,1060,439,727,484,1016,699,0.5463597178459167
35.369,1060,425,1562,474,1661,585,0.493327260017395
35.369,1060,457,3,427,290,701,0.4498235285282135
35.369,1060,412,1828,460,1918,561,0.39642855525016785
35.369,1060,455,1670,460,1777,552,0.3897666931152344
35.369,1060,418,1400,484,1522,601,0.3766416907310486
35.402,1061,445,433,506,836,821,0.8813230991363525
35.402,1061,429,1079,461,1278,632,0.7285667061805725
35.402,1061,457,13,442,311,693,0.6088398098945618
35.402,1061,439,748,478,1038,700,0.5848016738891602
35.402,1061,425,1573,474,1665,583,0.4057118892669678
35.402,1061,418,1402,471,1554,597,0.35998597741127014
35.435,1062,445,461,511,854,813,0.7771076560020447
35.435,1062,429,1087,463,1285,632,0.7769712209701538
35.435,1062,461,394,463,549,595,0.6232301592826843
35.435,1062,439,786,493,1055,702,0.5262416005134583
35.435,1062,425,1575,471,1675,584,0.48524460196495056
35.435,1062,418,1414,487,1539,598,0.38995933532714844
35.435,1062,447,1408,471,1573,600,0.37556958198547363
35.435,1062,455,1669,464,1788,550,0.3582933247089386
35.469,1063,445,493,497,865,808,0.8343881368637085
35.469,1063,429,1104,468,1295,630,0.7556928992271423
35.469,1063,461,411,461,571,593,0.6389284133911133
35.469,1063,425,1581,467,1682,581,0.4801577925682068
35.469,1063,439,826,484,1078,687,0.46319860219955444
35.502,1064,445,528,507,887,804,0.8224472403526306
35.502,1064,429,1119,468,1303,627,0.7647170424461365
35.502,1064,461,426,459,596,593,0.6850910782814026
35.502,1064,439,825,483,1094,696,0.6798656582832336
35.502,1064,425,1584,473,1685,581,0.42213693261146545
35.502,1064,447,1424,468,1578,600,0.3825395107269287
35.535,1065,445,555,512,907,805,0.8256155252456665
35.535,1065,439,841,484,1111,688,0.7105457782745361
35.535,1065,429,1127,462,1317,629,0.7097735404968262
35.535,1065,461,443,458,613,592,0.6479442119598389
35.535,1065,418,1433,476,1562,597,0.5929691791534424
35.535,1065,425,1595,470,1692,579,0.5146746635437012
35.569,1066,445,587,519,923,799,0.8399388790130615
35.569,1066,439,850,492,1131,697,0.6593837738037109
35.569,1066,429,1143,459,1328,626,0.6216318607330322
35.569,1066,418,1436,476,1568,595,0.603441596031189
35.569,1066,461,458,452,668,591,0.518429160118103
35.569,1066,425,1599,468,1695,580,0.5142699480056763
35.569,1066,447,1436,461,1606,593,0.3562453091144562
35.602,1067,445,610,466,944,788,0.8409409523010254
35.602,1067,429,1153,452,1336,623,0.750663697719574
35.602,1067,439,898,483,1144,697,0.6660751104354858
35.602,1067,461,471,449,672,589,0.5328323841094971
35.602,1067,418,1446,475,1574,595,0.43188315629959106
35.602,1067,447,1443,463,1628,595,0.41381680965423584
35.602,1067,398,1739,428,1888,548,0.40199175477027893
35.636,1068,445,637,484,961,786,0.8062525391578674
35.636,1068,462,0,736,229,1071,0.7789149880409241
35.636,1068,429,1165,454,1346,622,0.702680766582489
35.636,1068,439,902,478,1162,681,0.5633878707885742
35.636,1068,418,1449,481,1586,594,0.5285159945487976
35.636,1068,461,486,444,695,589,0.37565016746520996
35.636,1068,425,1611,472,1708,578,0.35039785504341125
35.669,1069,462,0,577,306,1075,0.7969143986701965
35.669,1069,445,662,464,980,775,0.7903316020965576
35.669,1069,429,1167,447,1358,622,0.7300114035606384
35.669,1069,439,941,483,1178,688,0.6086040735244751
35.669,1069,461,505,439,757,584,0.5407557487487793
35.669,1069,447,1454,470,1638,594,0.4881444573402405
35.669,1069,418,1455,485,1590,592,0.3782588541507721
35.669,1069,425,1622,464,1716,576,0.3694501519203186
35.702,1070,462,0,596,385,1075,0.8343369960784912
35.702,1070,445,688,493,998,775,0.7822775840759277
35.702,1070,458,96,453,572,771,0.7359080910682678
35.702,1070,429,1182,455,1367,621,0.6932117342948914
35.702,1070,439,944,476,1191,679,0.657166063785553
35.702,1070,418,1467,472,1599,593,0.602558434009552
35.702,1070,398,1734,432,1903,545,0.5691322088241577
35.702,1070,447,1464,463,1641,594,0.4942109286785126
35.702,1070,425,1624,466,1722,576,0.391206830739975
35.702,1070,464,1731,439,1854,546,0.3820362389087677
35.736,1071,462,0,597,456,1074,0.8543203473091125
35.736,1071,445,711,498,1007,771,0.7934799194335938
35.736,1071,439,947,466,1208,679,0.7440438866615295
35.736,1071,458,163,459,601,757,0.7126303911209106
35.736,1071,429,1191,460,1373,618,0.6364482045173645
35.736,1071,398,1744,427,1910,545,0.6318933367729187
35.736,1071,418,1472,476,1605,592,0.6181870698928833
35.736,1071,447,1470,471,1662,593,0.44190898537635803
35.769,1072,445,734,505,1024,762,0.8388434648513794
35.769,1072,462,1,575,523,1061,0.7643017768859863
35.769,1072,458,218,447,633,752,0.7620261311531067
35.769,1072,439,977,480,1223,684,0.7521173357963562
35.769,1072,429,1207,459,1382,618,0.654462993144989
35.769,1072,418,1476,480,1627,590,0.5660550594329834
35.769,1072,398,1761,428,1914,542,0.4606781303882599
35.769,1072,425,1632,472,1740,577,0.3751881718635559
35.802,1073,462,0,564,589,1050,0.8028984665870667
35.802,1073,458,262,447,663,744,0.7071991562843323
35.802,1073,445,753,479,1054,761,0.6713005304336548
35.802,1073,439,1000,473,1239,680,0.6355608105659485
35.802,1073,447,1480,470,1671,593,0.5183345079421997
35.802,1073,418,1482,478,1618,590,0.4980071783065796
35.802,1073,429,1199,447,1387,615,0.4462573528289795
35.802,1073,464,1762,431,1879,542,0.43700799345970154
35.802,1073,425,1647,465,1745,575,0.4004229009151459
35.802,1073,398,1766,423,1911,540,0.3625815212726593
35.836,1074,462,0,581,652,1046,0.77781742811203
35.836,1074,445,776,474,1063,759,0.7488970160484314
35.836,1074,458,271,445,689,738,0.6633848547935486
35.836,1074,439,1030,468,1254,674,0.6160291433334351
35.836,1074,398,1771,423,1915,540,0.5948507785797119
35.836,1074,418,1491,473,1621,587,0.46218937635421753
35.836,1074,447,1489,472,1667,591,0.4547092914581299
35.836,1074,429,1219,433,1399,614,0.42957356572151184
35.836,1074,425,1649,469,1751,573,0.3666338324546814
35.869,1075,462,0,584,716,1064,0.8483670353889465
35.869,1075,445,800,505,1067,752,0.7111039757728577
35.869,1075,439,1048,484,1266,678,0.6940335035324097
35.869,1075,398,1781,432,1914,540,0.5567026138305664
35.869,1075,418,1497,481,1624,589,0.5111219882965088
35.869,1075,429,1248,473,1402,612,0.4622441828250885
35.869,1075,458,399,365,713,738,0.43884047865867615
35.869,1075,447,1494,475,1664,592,0.41233664751052856
35.903,1076,445,813,489,1097,748,0.7918597459793091
35.903,1076,439,1059,485,1279,672,0.6595301032066345
35.903,1076,464,1786,424,1913,538,0.6287026405334473
35.903,1076,458,437,451,737,730,0.5610390305519104
35.903,1076,425,1661,470,1766,572,0.45570358633995056
35.903,1076,418,1500,477,1635,590,0.3755953311920166
35.936,1077,462,39,631,834,1069,0.8427672982215881
35.936,1077,445,834,505,1094,748,0.7703776359558105
35.936,1077,439,1057,475,1295,671,0.6347456574440002
35.936,1077,464,1799,428,1915,541,0.5896342992782593
35.936,1077,425,1670,472,1773,572,0.4539853632450104
35.936,1077,429,1279,473,1420,601,0.40142887830734253
35.936,1077,418,1511,486,1638,589,0.39053037762641907
35.969,1078,462,209,575,887,1071,0.833568811416626
35.969,1078,445,858,487,1104,743,0.7885869145393372
35.969,1078,439,1092,480,1327,668,0.7350160479545593
35.969,1078,464,1801,437,1918,540,0.5610489249229431
35.969,1078,425,1674,467,1782,570,0.4627581834793091
35.969,1078,418,1516,471,1649,589,0.36896777153015137
36.003,1079,462,235,552,938,1052,0.8908311724662781
36.003,1079,445,877,493,1117,740,0.8502318859100342
36.003,1079,466,0,530,385,903,0.6816669702529907
36.003,1079,439,1114,484,1328,665,0.6278518438339233
36.003,1079,418,1523,469,1671,587,0.5517181754112244
36.003,1079,464,1798,432,1919,539,0.47703075408935547
36.003,1079,425,1673,460,1798,570,0.36807993054389954
36.036,1080,462,339,570,991,1047,0.906893789768219
36.036,1080,445,896,505,1132,729,0.7739425301551819
36.036,1080,466,24,533,461,895,0.716570258140564
36.036,1080,439,1114,483,1346,662,0.5969802141189575
36.036,1080,418,1533,480,1657,585,0.5721951127052307
36.036,1080,425,1692,466,1800,568,0.4923139214515686
36.036,1080,464,1820,428,1919,539,0.4398069977760315
36.069,1081,462,411,558,1044,1029,0.7668634653091431
36.069,1081,466,76,514,525,888,0.6932282447814941
36.069,1081,439,1153,484,1354,661,0.6649638414382935
36.069,1081,418,1540,476,1665,584,0.6040909886360168
36.069,1081,445,876,496,1137,707,0.5417595505714417
36.069,1081,425,1695,471,1814,569,0.5092160105705261
36.103,1082,462,493,556,1095,1008,0.7731378674507141
36.103,1082,439,1162,486,1365,661,0.7324827313423157
36.103,1082,466,125,516,584,871,0.7306714057922363
36.103,1082,418,1545,486,1665,584,0.6384630799293518
36.103,1082,470,0,534,281,832,0.513762354850769
36.103,1082,445,963,495,1155,689,0.42848527431488037
36.103,1082,464,1824,424,1919,538,0.3546864986419678
36.136,1083,466,169,520,663,870,0.8026732206344604
36.136,1083,462,566,569,1142,1005,0.7840537428855896
36.136,1083,439,1179,484,1376,657,0.7651311755180359
36.136,1083,470,0,542,316,818,0.6795762777328491
36.136,1083,429,1345,471,1465,595,0.46810656785964966
36.136,1083,418,1552,486,1677,584,0.4557638466358185
36.136,1083,464,1826,432,1919,538,0.4480529725551605
36.136,1083,425,1711,468,1847,567,0.4322572946548462
36.169,1084,462,642,547,1187,990,0.8290170431137085
36.169,1084,439,1192,487,1386,657,0.6777268052101135
36.169,1084,466,189,516,672,860,0.6495063304901123
36.169,1084,470,4,535,362,813,0.5974560379981995
36.169,1084,425,1716,467,1843,565,0.45975303649902344
36.169,1084,447,1559,468,1731,583,0.4282160997390747
36.169,1084,429,1347,462,1471,597,0.41761544346809387
36.169,1084,464,1832,438,1919,538,0.40549251437187195
36.203,1085,462,699,548,1230,968,0.8640312552452087
36.203,1085,470,40,546,382,805,0.6878890991210938
36.203,1085,439,1206,486,1400,654,0.6695567965507507
36.203,1085,466,245,522,669,853,0.6528721451759338
36.203,1085,425,1717,460,1854,567,0.5055456757545471
36.203,1085,418,1565,468,1699,583,0.487698495388031
36.203,1085,447,1566,466,1752,581,0.4035297930240631
36.236,1086,462,756,556,1275,964,0.8699277639389038
36.236,1086,466,276,507,688,849,0.7688306570053101
36.236,1086,439,1220,483,1419,652,0.7299615144729614
36.236,1086,470,80,549,412,797,0.6193863153457642
36.236,1086,447,1571,467,1738,581,0.4709233343601227
36.270,1087,462,813,567,1314,958,0.8425813317298889
36.270,1087,439,1232,489,1422,649,0.8093151450157166
36.270,1087,466,301,516,707,844,0.6506014466285706
36.270,1087,470,120,548,458,792,0.6261259913444519
36.270,1087,418,1580,471,1706,580,0.5017277598381042
36.270,1087,425,1739,468,1862,567,0.48448601365089417
36.303,1088,462,868,576,1354,950,0.8846129775047302
36.303,1088,466,336,517,730,828,0.8591341972351074
36.303,1088,439,1232,483,1435,641,0.576691210269928
36.303,1088,418,1591,467,1718,579,0.5455027222633362
36.303,1088,425,1743,457,1918,567,0.5062376856803894
36.303,1088,470,156,538,489,787,0.48349034786224365
36.303,1088,471,663,494,917,727,0.4799906313419342
36.336,1089,462,928,580,1390,940,0.8787788152694702
36.336,1089,466,377,517,749,826,0.7358782291412354
36.336,1089,470,193,533,511,779,0.5893826484680176
36.336,1089,425,1761,457,1918,569,0.533002495765686
36.336,1089,439,1289,485,1443,631,0.5267097353935242
36.336,1089,418,1596,473,1717,578,0.46785226464271545
36.336,1089,471,676,480,938,727,0.40712645649909973
36.336,1089,447,1595,469,1779,578,0.3535442352294922
36.370,1090,462,979,602,1429,932,0.844354510307312
36.370,1090,466,393,513,772,823,0.6756429672241211
36.370,1090,425,1762,465,1913,568,0.6102850437164307
36.370,1090,471,703,478,1000,735,0.6030389070510864
36.370,1090,470,228,538,542,773,0.6027899980545044
36.370,1090,439,1309,496,1450,630,0.4788559377193451
36.370,1090,429,1421,465,1513,592,0.4434479773044586
36.370,1090,418,1603,477,1736,578,0.43467605113983154
36.403,1091,462,1029,584,1466,916,0.8354172110557556
36.403,1091,471,719,487,1003,738,0.6696134805679321
36.403,1091,425,1770,455,1917,569,0.600470244884491
36.403,1091,466,440,507,791,821,0.49253350496292114
36.403,1091,418,1610,471,1739,579,0.43035373091697693
36.403,1091,439,1325,486,1468,629,0.3720080852508545
36.436,1092,462,1080,589,1498,914,0.8213889002799988
36.436,1092,471,738,492,1014,738,0.7667643427848816
36.436,1092,466,458,503,812,811,0.6236663460731506
36.436,1092,418,1616,459,1763,576,0.48813432455062866
36.436,1092,425,1785,449,1913,569,0.47143346071243286
36.470,1093,462,1130,554,1533,903,0.8282773494720459
36.470,1093,466,483,515,831,809,0.7262993454933167
36.470,1093,471,766,487,1032,720,0.6598869562149048
36.470,1093,418,1621,471,1747,576,0.5622816681861877
36.470,1093,425,1791,457,1916,568,0.5509156584739685
36.470,1093,470,321,525,621,764,0.5270118117332458
36.470,1093,475,304,408,372,474,0.41117241978645325
36.470,1093,429,1412,462,1526,594,0.35726529359817505
36.503,1094,462,1178,567,1571,895,0.7957333326339722
36.503,1094,471,767,493,1044,742,0.6678013205528259
36.503,1094,466,526,512,848,805,0.5975663661956787
36.503,1094,475,292,410,362,473,0.42466163635253906
36.503,1094,470,350,523,781,756,0.4059157073497772
36.503,1094,418,1634,465,1760,574,0.40512946248054504
36.537,1095,471,774,496,1056,746,0.8010857701301575
36.537,1095,462,1214,559,1601,884,0.7982437610626221
36.537,1095,477,0,457,229,710,0.69269859790802
36.537,1095,418,1640,474,1755,574,0.6306060552597046
36.537,1095,466,534,506,853,802,0.5283661484718323
36.537,1095,475,289,416,355,473,0.477957546710968
36.537,1095,425,1812,478,1917,570,0.39265015721321106
36.570,1096,462,1266,524,1630,881,0.8411743640899658
36.570,1096,477,0,480,262,713,0.7520988583564758
36.570,1096,478,1136,490,1281,677,0.5949083566665649
36.570,1096,470,405,524,675,752,0.5076369643211365
36.570,1096,466,563,509,895,787,0.4672420024871826
36.570,1096,418,1644,477,1762,573,0.4492056965827942
36.570,1096,475,285,401,353,474,0.4039342701435089
36.570,1096,425,1818,467,1918,569,0.3646370470523834
36.570,1096,471,797,498,1070,744,0.36178165674209595
36.603,1097,477,0,465,292,717,0.8155224919319153
36.603,1097,462,1277,533,1662,869,0.7731218338012695
36.603,1097,478,1148,492,1301,678,0.537992000579834
36.603,1097,447,1657,461,1831,571,0.5326589941978455
36.603,1097,471,826,490,1085,729,0.4953068494796753
36.603,1097,418,1656,478,1774,572,0.4818354547023773
36.603,1097,470,430,519,611,746,0.46068906784057617
36.603,1097,466,587,510,922,791,0.45519980788230896
36.603,1097,481,428,500,835,747,0.35862302780151367
36.637,1098,477,0,460,325,733,0.8379849195480347
36.637,1098,462,1347,560,1695,861,0.8211906552314758
36.637,1098,471,856,499,1096,718,0.682799756526947
36.637,1098,466,608,514,932,785,0.5802639722824097
36.637,1098,478,1160,496,1368,677,0.4361918568611145
36.637,1098,475,267,421,330,476,0.4223608672618866
36.637,1098,470,455,488,751,737,0.355902761220932
36.670,1099,477,0,467,355,722,0.8215686082839966
36.670,1099,462,1370,537,1724,855,0.7744284868240356
36.670,1099,466,633,508,943,780,0.7225432991981506
36.670,1099,471,857,494,1108,731,0.7111107707023621
36.670,1099,478,1171,487,1336,669,0.683041512966156
36.670,1099,470,481,494,663,737,0.6344924569129944
36.703,1100,477,0,460,384,723,0.8715066313743591
36.703,1100,462,1393,549,1754,845,0.7439931631088257
36.703,1100,478,1184,485,1344,666,0.7331910729408264
36.703,1100,466,648,523,962,777,0.5510439872741699
36.703,1100,471,870,490,1127,727,0.4980402886867523
36.737,1101,477,19,487,411,718,0.8461363315582275
36.737,1101,462,1468,565,1778,834,0.768064022064209
36.737,1101,478,1193,486,1356,663,0.6490730047225952
36.737,1101,470,532,521,712,725,0.5721972584724426
36.737,1101,466,678,505,1036,778,0.42724114656448364
36.737,1101,471,895,497,1132,724,0.3988022804260254
36.737,1101,481,530,488,894,728,0.36076655983924866
36.770,1102,477,36,471,438,713,0.842616856098175
36.770,1102,462,1486,561,1808,834,0.7897202968597412
36.770,1102,478,1206,485,1365,660,0.6839410662651062
36.770,1102,471,698,498,1147,768,0.5045663118362427
36.770,1102,466,700,510,1019,766,0.39570197463035583
36.770,1102,470,552,495,810,731,0.36146050691604614
36.803,1103,477,85,486,467,709,0.8817444443702698
36.803,1103,462,1501,528,1836,827,0.7193337678909302
36.803,1103,445,1422,482,1576,626,0.6999195218086243
36.803,1103,478,1217,474,1371,656,0.6674134731292725
36.803,1103,466,715,531,1020,764,0.5361937880516052
36.803,1103,470,574,480,793,722,0.3892735242843628
36.837,1104,477,123,490,492,708,0.8505513072013855
36.837,1104,462,1537,547,1865,817,0.7680204510688782
36.837,1104,466,739,521,1020,763,0.7023465633392334
36.837,1104,478,1228,483,1384,656,0.6025847792625427
36.837,1104,445,1437,474,1584,625,0.5868950486183167
36.837,1104,481,595,487,831,716,0.4513402581214905
36.837,1104,470,594,492,761,716,0.4386802017688751
36.870,1105,477,155,487,520,703,0.8492590188980103
36.870,1105,462,1601,551,1897,812,0.7847055792808533
36.870,1105,445,1442,461,1615,625,0.6968128085136414
36.870,1105,471,961,491,1180,708,0.6869011521339417
36.870,1105,478,1235,480,1391,655,0.6418237090110779
36.870,1105,466,757,509,1033,762,0.6390072107315063
36.870,1105,486,0,506,133,773,0.5737478733062744
36.870,1105,470,617,487,799,714,0.3913136124610901
36.904,1106,477,190,489,543,701,0.9001747369766235
36.904,1106,462,1599,534,1918,809,0.7638038992881775
36.904,1106,486,0,455,169,774,0.7571302056312561
36.904,1106,445,1448,455,1604,621,0.7134107947349548
36.904,1106,478,1246,468,1406,651,0.6003053188323975
36.904,1106,470,637,500,806,708,0.5921509265899658
36.904,1106,466,782,531,1053,755,0.5271008014678955
36.904,1106,481,632,471,866,711,0.44019123911857605
36.937,1107,486,0,466,205,767,0.8133227229118347
36.937,1107,477,224,477,570,693,0.7911601066589355
36.937,1107,445,1460,465,1612,619,0.738091766834259
36.937,1107,462,1638,530,1918,804,0.6970046162605286
36.937,1107,478,1259,475,1413,649,0.6915398836135864
36.937,1107,470,656,481,885,711,0.5048612952232361
36.937,1107,466,797,517,1072,752,0.46285611391067505
36.937,1107,471,795,492,1203,749,0.4440721273422241
36.970,1108,477,247,464,587,692,0.8018070459365845
36.970,1108,486,0,506,239,770,0.7417240142822266
36.970,1108,462,1692,574,1919,800,0.6940076351165771
36.970,1108,445,1467,467,1617,618,0.672828197479248
36.970,1108,478,1268,463,1419,648,0.6360850930213928
